ID,Engaj,Idade,Regiao_int,Tipo_Cliente,Total_gasto,Tempo_relacionamento,Campanha,Status,email,Sexo,Regiao
33878060,6,69,L02,9,6000,7,0,Ouro,fake_email@corporate.co,U,Leste
33879997,12,56,N03,8,6600.01,4,1,Ouro,fake_email@corporate.co,F,Norte
33880561,9,54,L01,8,2700,5,0,Prata,fake_email@corporate.co,U,Leste
33880910,8,60,CO02,52,0.01,7,0,Bronze,fake_email@corporate.co,M,Centro-Oeste
33882769,13,42,CO02,44,0.01,18,1,Bronze,fake_email@corporate.co,M,Centro-Oeste
33883579,6,48,N03,38,300,11,0,Prata,fake_email@corporate.co,F,Norte
33883765,9,62,CO02,32,4884.25,8,0,Prata,fake_email@corporate.co,F,Centro-Oeste
33887590,9,63,L02,37,1000,5,1,Prata,fake_email@corporate.co,F,Leste
33887981,12,44,N02,38,0.01,7,1,Bronze,fake_email@corporate.co,F,Norte
33889283,6,,L02,42,0.01,4,0,Bronze,fake_email@corporate.co,M,Leste
33889453,2,58,N02,14,12000.01,8,0,Ouro,fake_email@corporate.co,F,Norte
33889593,8,75,CO01,11,500,10,1,Prata,fake_email@corporate.co,F,Centro-Oeste
33889801,8,,L01,1,6053.34,4,0,Ouro,fake_email@corporate.co,M,Leste
33892160,12,,CO01,51,3000,4,0,Prata,fake_email@corporate.co,M,Centro-Oeste
33892799,11,52,L02,9,0.01,5,0,Bronze,fake_email@corporate.co,F,Leste
33897251,8,48,L02,25,3920,1,0,Prata,fake_email@corporate.co,F,Leste
33897936,6,54,O,19,0.01,8,0,Bronze,fake_email@corporate.co,M,Oeste
33897960,8,37,L01,31,0.01,5,0,Bronze,fake_email@corporate.co,U,Leste
33899661,14,74,CO04,51,10000,4,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
33900082,10,76,L02,6,2500,2,0,Prata,fake_email@corporate.co,U,Leste
33902255,6,54,CO02,33,600,8,0,Prata,fake_email@corporate.co,F,Centro-Oeste
33903324,13,57,L02,19,3000,8,1,Prata,fake_email@corporate.co,F,Leste
33906811,,62,L01,12,2000,8,0,Prata,fake_email@corporate.co,F,Leste
33907036,9,40,S01,52,0.01,,1,Bronze,fake_email@corporate.co,F,Sul
33907699,6,44,L02,44,420,9,0,Prata,fake_email@corporate.co,U,Leste
33908873,9,47,N02,32,0.01,5,1,Bronze,fake_email@corporate.co,F,Norte
33910096,12,79,S03,13,10000,,1,Ouro,fake_email@corporate.co,F,Sul
33911645,9,58,N02,25,12106.69,7,0,Ouro,fake_email@corporate.co,F,Norte
33911882,7,71,L01,7,50.01,8,0,Prata,fake_email@corporate.co,M,Leste
33912617,13,46,CO01,32,0.01,7,1,Bronze,fake_email@corporate.co,M,Centro-Oeste
33913630,10,62,N02,12,3000.01,8,0,Prata,fake_email@corporate.co,F,Norte
33913982,5,61,CO01,38,1500,4,0,Prata,fake_email@corporate.co,U,Centro-Oeste
33916019,1,52,CO04,5,3000,5,0,Prata,fake_email@corporate.co,M,Centro-Oeste
33917147,7,46,CO04,33,300,0,0,Prata,fake_email@corporate.co,M,Centro-Oeste
33918224,7,26,L02,19,1200,1,0,Prata,fake_email@corporate.co,U,Leste
33918585,12,,N02,28,1540,9,1,Prata,fake_email@corporate.co,F,Norte
33919603,11,59,S02,10,6107.64,6,0,Ouro,fake_email@corporate.co,F,Sul
33920822,10,45,N02,44,20826.25,3,0,Platino,fake_email@corporate.co,M,Norte
33921365,6,40,L02,54,660,9,1,Prata,fake_email@corporate.co,F,Leste
33922299,9,56,L01,27,0.01,6,0,Bronze,fake_email@corporate.co,M,Leste
33922795,10,51,L01,28,1000,5,0,Prata,fake_email@corporate.co,F,Leste
33926537,13,34,S02,25,0.01,8,1,Bronze,fake_email@corporate.co,F,Sul
33926707,9,73,L01,9,41000,1,0,Platino,fake_email@corporate.co,F,Leste
33926960,8,50,L01,1,6000,1,0,Ouro,fake_email@corporate.co,F,Leste
33928513,6,73,CO01,33,9053.35,13,1,Ouro,fake_email@corporate.co,F,Centro-Oeste
33929900,6,57,L01,14,6000,1,0,Ouro,fake_email@corporate.co,M,Leste
33930569,5,61,N03,37,6053.35,21,0,Ouro,fake_email@corporate.co,F,Norte
33933932,10,58,N03,8,0.01,10,1,Bronze,fake_email@corporate.co,F,Norte
33934394,9,51,L01,9,6000,2,0,Ouro,fake_email@corporate.co,M,Leste
33935323,8,46,L01,35,0.01,8,0,Bronze,fake_email@corporate.co,M,Leste
33937270,9,60,L02,14,11000,1,0,Ouro,fake_email@corporate.co,U,Leste
33938500,3,50,L01,20,480,10,0,Prata,fake_email@corporate.co,U,Leste
33938632,6,48,N02,44,6315,5,0,Ouro,fake_email@corporate.co,U,Norte
33938713,15,60,L01,21,20194.13,12,0,Platino,fake_email@corporate.co,F,Leste
33939817,8,69,L01,8,6000,3,0,Ouro,fake_email@corporate.co,M,Leste
33941250,9,63,O,6,3000,8,0,Prata,fake_email@corporate.co,M,Oeste
33941773,6,45,CO04,,3052.66,,0,Prata,fake_email@corporate.co,F,Centro-Oeste
33942958,9,49,CO04,27,6105.32,24,0,Ouro,fake_email@corporate.co,M,Centro-Oeste
33949197,5,35,L02,50,1000,4,1,Prata,fake_email@corporate.co,F,Leste
33949561,9,38,S03,29,0.01,7,0,Bronze,fake_email@corporate.co,F,Sul
33950624,8,58,O,18,3000,8,1,Prata,fake_email@corporate.co,F,Oeste
33951310,7,,L01,17,0.01,8,0,Bronze,fake_email@corporate.co,F,Leste
33951949,6,35,CO01,33,1000,5,0,Prata,fake_email@corporate.co,M,Centro-Oeste
33953771,10,,N02,35,0.01,5,0,Bronze,fake_email@corporate.co,M,Norte
33954972,11,55,L01,10,18158.67,7,0,Ouro,fake_email@corporate.co,F,Leste
33955626,11,55,L01,40,0.01,5,0,Bronze,fake_email@corporate.co,F,Leste
33956010,8,36,CO04,47,0.01,5,1,Bronze,fake_email@corporate.co,F,Centro-Oeste
33956517,4,79,N02,8,6000,2,0,Ouro,fake_email@corporate.co,F,Norte
33956894,9,44,L01,12,6000,1,1,Ouro,fake_email@corporate.co,F,Leste
33959303,5,52,L02,14,20754.14,3,0,Platino,fake_email@corporate.co,F,Leste
33961588,8,37,CO03,,0.01,,1,Bronze,fake_email@corporate.co,F,Centro-Oeste
33961766,12,50,S02,25,0.01,5,0,Bronze,fake_email@corporate.co,F,Sul
33963653,7,59,L01,4,6107.64,,0,Ouro,fake_email@corporate.co,F,Leste
33963793,11,62,N02,2,0.01,8,0,Bronze,fake_email@corporate.co,F,Norte
33964722,6,67,CO03,,6000,6,0,Ouro,fake_email@corporate.co,U,Centro-Oeste
33964862,11,36,S02,38,0.01,8,0,Bronze,fake_email@corporate.co,F,Sul
33965117,14,51,N03,51,9000,7,1,Ouro,fake_email@corporate.co,F,Norte
33967616,12,,L01,28,0.01,5,0,Bronze,fake_email@corporate.co,M,Leste
33967950,,,N03,37,50,7,1,Prata,fake_email@corporate.co,F,Norte
33968965,,70,N03,30,5000,11,0,Prata,fake_email@corporate.co,F,Norte
33969600,,51,CO02,9,12106.7,7,0,Ouro,fake_email@corporate.co,U,Centro-Oeste
33969856,8,35,L02,28,0.01,5,1,Bronze,fake_email@corporate.co,F,Leste
33972180,14,34,CO01,38,0.01,6,1,Bronze,fake_email@corporate.co,F,Centro-Oeste
33975244,12,50,CO01,52,2000,9,0,Prata,fake_email@corporate.co,F,Centro-Oeste
33978529,8,41,CO02,12,0.01,5,1,Bronze,fake_email@corporate.co,F,Centro-Oeste
33979126,10,52,CO01,33,20557.32,3,0,Platino,fake_email@corporate.co,M,Centro-Oeste
33979614,9,61,L01,14,3000,2,1,Prata,fake_email@corporate.co,F,Leste
33980329,12,34,CO02,4,0.01,7,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
33980744,5,72,N01,47,0.02,8,0,Prata,fake_email@corporate.co,F,Norte
33981732,7,,CO02,5,6000,5,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
33983913,8,,S02,48,360,9,0,Prata,fake_email@corporate.co,U,Sul
33984278,14,73,L01,1,0.01,8,0,Bronze,fake_email@corporate.co,F,Leste
33985444,,59,L02,28,7500,5,0,Ouro,fake_email@corporate.co,F,Leste
33986440,,61,N02,22,20073.89,3,1,Platino,fake_email@corporate.co,F,Norte
33988184,10,42,N03,19,12000,8,0,Ouro,fake_email@corporate.co,F,Norte
33988621,9,68,L01,4,6000,15,0,Ouro,fake_email@corporate.co,U,Leste
33988893,9,50,,22,4000,1,0,Prata,fake_email@corporate.co,F,
33989709,8,58,L01,31,0.01,7,0,Bronze,fake_email@corporate.co,M,Leste
33991223,7,59,L01,8,18106.7,7,0,Ouro,fake_email@corporate.co,F,Leste
33996080,8,60,L01,28,0.01,5,0,Bronze,fake_email@corporate.co,M,Leste
33996942,5,50,CO02,25,0.02,9,0,Prata,fake_email@corporate.co,F,Centro-Oeste
33997566,3,46,L01,18,0.01,9,0,Bronze,fake_email@corporate.co,F,Leste
33998422,10,72,L01,3,6500,18,0,Ouro,fake_email@corporate.co,U,Leste
34001499,4,34,L02,10,0.01,7,0,Bronze,fake_email@corporate.co,F,Leste
34003416,12,75,N02,22,200,11,0,Prata,fake_email@corporate.co,F,Norte
34004781,8,60,L01,44,0.01,8,0,Bronze,fake_email@corporate.co,M,Leste
34005109,8,50,L01,20,0.01,9,0,Bronze,fake_email@corporate.co,F,Leste
34005923,6,57,N03,12,20062.97,3,0,Platino,fake_email@corporate.co,M,Norte
34008183,9,,O,6,9000,3,0,Ouro,fake_email@corporate.co,F,Oeste
34008299,17,38,S03,35,0.01,18,1,Bronze,fake_email@corporate.co,M,Sul
34008795,,76,L01,,3000,2,0,Prata,fake_email@corporate.co,M,Leste
34011516,11,61,L01,3,3000,8,0,Prata,fake_email@corporate.co,U,Leste
34011907,9,66,L02,13,2000,5,0,Prata,fake_email@corporate.co,F,Leste
34014655,11,47,CO02,49,0.01,8,1,Bronze,fake_email@corporate.co,F,Centro-Oeste
34015309,8,52,S01,35,3000,5,0,Prata,fake_email@corporate.co,F,Sul
34015716,13,63,CO04,38,2000,4,0,Prata,fake_email@corporate.co,F,Centro-Oeste
34016348,6,71,N03,38,558.85,21,0,Prata,fake_email@corporate.co,F,Norte
34016607,14,38,N03,41,500,9,0,Prata,fake_email@corporate.co,F,Norte
34017379,13,37,CO04,2,2500,3,1,Prata,fake_email@corporate.co,F,Centro-Oeste
34017530,7,66,L01,9,5000.01,2,0,Ouro,fake_email@corporate.co,M,Leste
34017646,7,72,S03,27,19400,12,0,Ouro,fake_email@corporate.co,M,Sul
34018006,7,,L01,27,100,8,0,Prata,fake_email@corporate.co,U,Leste
34018340,7,48,L01,25,50,8,0,Prata,fake_email@corporate.co,F,Leste
34019088,6,33,S01,37,1000,4,1,Prata,fake_email@corporate.co,F,Sul
34019479,7,70,L01,9,5000,1,1,Prata,fake_email@corporate.co,F,Leste
34019932,,,N02,22,0.01,8,1,Bronze,fake_email@corporate.co,M,Norte
34020795,12,55,N02,8,0.01,7,1,Bronze,fake_email@corporate.co,F,Norte
34022712,6,50,CO04,44,0.01,5,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
34024707,6,43,L01,14,0.01,8,0,Bronze,fake_email@corporate.co,F,Leste
34031959,11,68,O,27,0.01,11,0,Bronze,fake_email@corporate.co,F,Oeste
34032300,8,67,L01,18,3000,2,0,Prata,fake_email@corporate.co,M,Leste
34033064,,53,L01,40,6000,2,1,Ouro,fake_email@corporate.co,M,Leste
34033730,6,63,L02,35,20097.78,3,0,Platino,fake_email@corporate.co,F,Leste
34034303,6,38,S03,52,0.01,5,1,Bronze,fake_email@corporate.co,F,Sul
34035385,4,49,L01,35,3000,3,0,Prata,fake_email@corporate.co,M,Leste
34036071,8,31,L01,21,420,4,1,Prata,fake_email@corporate.co,F,Leste
34037060,8,61,CO02,33,6000,15,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
34039160,18,51,L01,7,12105.32,7,1,Ouro,fake_email@corporate.co,F,Leste
34039968,6,39,L01,44,3000,8,0,Prata,fake_email@corporate.co,F,Leste
34041970,8,34,CO02,22,0.02,,1,Prata,fake_email@corporate.co,F,Centro-Oeste
34042985,3,46,N02,28,8000,6,0,Ouro,fake_email@corporate.co,U,Norte
34043337,3,70,CO02,35,6250,20,0,Ouro,fake_email@corporate.co,U,Centro-Oeste
34048274,10,74,S02,1,12078.35,12,0,Ouro,fake_email@corporate.co,F,Sul
34048797,12,38,S01,12,12000,2,1,Ouro,fake_email@corporate.co,F,Sul
34050856,10,46,L02,24,0.01,8,0,Bronze,fake_email@corporate.co,M,Leste
34051844,9,61,N02,8,2250,4,0,Prata,fake_email@corporate.co,F,Norte
34054673,7,60,L02,30,20148.2,4,0,Platino,fake_email@corporate.co,F,Leste
34055815,9,68,L02,42,0.01,8,0,Bronze,fake_email@corporate.co,F,Leste
34057575,9,44,,24,3000,3,0,Prata,fake_email@corporate.co,U,
34058610,9,55,L01,12,0.01,9,1,Bronze,fake_email@corporate.co,F,Leste
34060118,9,,L02,14,4884.25,8,0,Prata,fake_email@corporate.co,F,Leste
34061211,8,60,L01,12,879.57,11,0,Prata,fake_email@corporate.co,F,Leste
34061459,6,36,CO02,1,45,2,1,Prata,fake_email@corporate.co,F,Centro-Oeste
34061548,7,47,L01,12,1000,9,0,Prata,fake_email@corporate.co,F,Leste
34062528,8,79,L02,23,10000,4,0,Ouro,fake_email@corporate.co,F,Leste
34062900,12,44,CO02,12,0.01,5,1,Bronze,fake_email@corporate.co,F,Centro-Oeste
34064903,4,22,L01,8,1645,2,1,Prata,fake_email@corporate.co,F,Leste
34067449,12,42,CO01,3,70000,,1,Platino,fake_email@corporate.co,F,Centro-Oeste
34068046,,27,L01,51,1000,5,1,Prata,fake_email@corporate.co,F,Leste
34068356,6,73,L02,5,0.01,5,0,Bronze,fake_email@corporate.co,M,Leste
34068852,4,48,L01,52,0.02,3,0,Prata,fake_email@corporate.co,F,Leste
34070415,9,28,S02,48,0.01,4,1,Bronze,fake_email@corporate.co,U,Sul
34074097,8,60,L01,51,6000,2,0,Ouro,fake_email@corporate.co,M,Leste
34077797,9,43,CO03,,1000,5,1,Prata,fake_email@corporate.co,F,Centro-Oeste
34079846,9,31,N02,18,1655,6,1,Prata,fake_email@corporate.co,F,Norte
34080550,13,21,L01,52,1000,1,1,Prata,fake_email@corporate.co,F,Leste
34080879,7,68,L01,10,6053.35,,0,Ouro,fake_email@corporate.co,U,Leste
34081441,4,33,L02,10,50,11,1,Prata,fake_email@corporate.co,F,Leste
34082057,5,54,N02,37,0.01,4,0,Bronze,fake_email@corporate.co,M,Norte
34084165,6,60,CO04,8,10578.37,12,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
34085439,3,43,CO04,23,600,8,0,Prata,fake_email@corporate.co,F,Centro-Oeste
34087717,8,63,L01,12,50,8,0,Prata,fake_email@corporate.co,F,Leste
34088225,7,28,L01,36,1245,2,1,Prata,fake_email@corporate.co,F,Leste
34088748,7,53,L01,27,3000,1,0,Prata,fake_email@corporate.co,F,Leste
34091862,8,63,L02,6,3000,8,0,Prata,fake_email@corporate.co,F,Leste
34093350,12,34,CO04,25,0.01,7,1,Bronze,fake_email@corporate.co,F,Centro-Oeste
34095310,13,44,CO02,4,0.01,6,1,Bronze,fake_email@corporate.co,F,Centro-Oeste
34098816,10,49,N02,44,840.01,8,0,Prata,fake_email@corporate.co,F,Norte
34100527,20,53,N03,38,12053.35,5,1,Ouro,fake_email@corporate.co,M,Norte
34102171,3,44,N02,38,6000,2,0,Ouro,fake_email@corporate.co,F,Norte
34102244,16,33,L01,38,0.02,7,1,Prata,fake_email@corporate.co,F,Leste
34106240,8,56,L01,10,6000,4,0,Ouro,fake_email@corporate.co,F,Leste
34106290,12,49,CO01,28,0.01,5,0,Bronze,fake_email@corporate.co,U,Centro-Oeste
34107190,8,47,L01,16,6053.35,7,0,Ouro,fake_email@corporate.co,F,Leste
34107548,8,36,L02,53,0.01,8,1,Bronze,fake_email@corporate.co,F,Leste
34107912,3,51,L01,4,1000,5,0,Prata,fake_email@corporate.co,F,Leste
34109850,8,51,S03,12,6106.7,27,1,Ouro,fake_email@corporate.co,F,Sul
34110450,4,38,N03,25,0.01,9,0,Bronze,fake_email@corporate.co,M,Norte
34111367,8,49,S01,28,300,10,0,Prata,fake_email@corporate.co,F,Sul
34113181,10,30,L01,9,0.01,4,1,Bronze,fake_email@corporate.co,F,Leste
34113378,9,76,L01,18,3000,11,0,Prata,fake_email@corporate.co,M,Leste
34115834,5,72,S02,40,2000,22,0,Prata,fake_email@corporate.co,F,Sul
34116075,8,57,L01,53,3000,9,1,Prata,fake_email@corporate.co,F,Leste
34116830,16,49,L01,13,48301.78,11,0,Platino,fake_email@corporate.co,F,Leste
34116873,7,51,N02,35,11600.01,7,0,Ouro,fake_email@corporate.co,M,Norte
34118167,10,68,CO01,38,4000,5,1,Prata,fake_email@corporate.co,F,Centro-Oeste
34118841,5,42,CO02,10,26309.52,3,0,Platino,fake_email@corporate.co,M,Centro-Oeste
34124787,12,77,S02,3,3000,19,1,Prata,fake_email@corporate.co,F,Sul
34126704,7,58,N02,14,15000,5,0,Ouro,fake_email@corporate.co,M,Norte
34128383,9,72,L01,35,20498.42,3,0,Platino,fake_email@corporate.co,M,Leste
34132569,9,67,L01,4,1500,4,0,Prata,fake_email@corporate.co,M,Leste
34133140,6,,N02,25,2200,9,0,Prata,fake_email@corporate.co,F,Norte
34133816,7,63,O,11,6105.32,8,0,Ouro,fake_email@corporate.co,M,Oeste
34134693,,65,L01,21,4500,4,0,Prata,fake_email@corporate.co,M,Leste
34136327,10,43,S02,25,3000,5,1,Prata,fake_email@corporate.co,F,Sul
34136513,8,52,L02,14,1260,7,0,Prata,fake_email@corporate.co,M,Leste
34140740,,56,L01,21,139.8,6,0,Prata,fake_email@corporate.co,M,Leste
34143366,9,42,L01,52,0.01,5,1,Bronze,fake_email@corporate.co,M,Leste
34145814,5,71,N02,8,9053.35,11,0,Ouro,fake_email@corporate.co,M,Norte
34146950,10,62,N02,47,0.01,9,0,Bronze,fake_email@corporate.co,F,Norte
34147736,11,52,CO04,37,50,9,0,Prata,fake_email@corporate.co,F,Centro-Oeste
34149160,3,30,L01,52,210,7,0,Prata,fake_email@corporate.co,M,Leste
34154074,5,65,CO02,2,6053.35,6,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
34154910,7,78,L01,1,12053.35,7,0,Ouro,fake_email@corporate.co,F,Leste
34156654,8,52,CO01,28,420,8,0,Prata,fake_email@corporate.co,M,Centro-Oeste
34157243,7,60,N02,28,6000.01,5,0,Ouro,fake_email@corporate.co,F,Norte
34158347,12,44,N01,35,0.01,,0,Bronze,fake_email@corporate.co,M,Norte
34160953,13,31,L02,12,0.01,5,1,Bronze,fake_email@corporate.co,M,Leste
34163715,10,30,CO01,52,0.01,9,1,Bronze,fake_email@corporate.co,F,Centro-Oeste
34165696,7,,L01,27,50.01,8,0,Prata,fake_email@corporate.co,M,Leste
34170460,16,50,N02,28,6053.35,6,1,Ouro,fake_email@corporate.co,F,Norte
34173907,10,65,L02,16,0.01,9,0,Bronze,fake_email@corporate.co,F,Leste
34174121,10,65,CO02,12,6053.35,6,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
34174423,,40,CO01,50,0.01,9,1,Bronze,fake_email@corporate.co,F,Centro-Oeste
34176663,11,77,CO04,6,6000,2,0,Ouro,fake_email@corporate.co,M,Centro-Oeste
34177180,8,60,N03,52,5126.67,12,0,Ouro,fake_email@corporate.co,F,Norte
34177600,7,46,L01,9,14000,6,0,Ouro,fake_email@corporate.co,F,Leste
34178100,11,46,L01,38,0.01,9,0,Bronze,fake_email@corporate.co,F,Leste
34179590,3,66,N01,1,2500,1,0,Prata,fake_email@corporate.co,M,Norte
34180849,11,38,L01,52,250,8,1,Prata,fake_email@corporate.co,F,Leste
34181748,,68,CO04,38,0.01,,1,Bronze,fake_email@corporate.co,F,Centro-Oeste
34184631,7,67,L01,22,3000,2,0,Prata,fake_email@corporate.co,F,Leste
34187401,5,57,L01,4,1000,3,0,Prata,fake_email@corporate.co,F,Leste
34188149,9,32,CO02,46,0.01,4,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
34188424,11,67,N02,4,0.01,5,0,Bronze,fake_email@corporate.co,F,Norte
34189501,9,64,N01,11,420,7,0,Prata,fake_email@corporate.co,F,Norte
34190798,7,41,N02,16,2500,3,0,Prata,fake_email@corporate.co,F,Norte
34197164,,64,N01,35,1000,9,0,Prata,fake_email@corporate.co,F,Norte
34202672,5,42,CO04,45,6000,1,0,Ouro,fake_email@corporate.co,M,Centro-Oeste
34207186,8,39,N01,38,0.01,4,1,Bronze,fake_email@corporate.co,F,Norte
34208700,6,75,CO04,52,3000,6,0,Prata,fake_email@corporate.co,M,Centro-Oeste
34209243,8,42,CO04,27,480,1,0,Prata,fake_email@corporate.co,M,Centro-Oeste
34210446,7,,L01,1,6000,6,1,Ouro,fake_email@corporate.co,F,Leste
34210977,5,78,O,42,12000,19,0,Ouro,fake_email@corporate.co,F,Oeste
34211884,6,47,N01,12,10000,10,1,Ouro,fake_email@corporate.co,F,Norte
34212317,8,44,L01,4,240,6,1,Prata,fake_email@corporate.co,F,Leste
34212546,8,49,L02,52,5000,5,0,Prata,fake_email@corporate.co,F,Leste
34212880,9,28,CO04,53,0.01,4,1,Bronze,fake_email@corporate.co,F,Centro-Oeste
34213275,11,64,S02,52,18400,8,1,Ouro,fake_email@corporate.co,F,Sul
34214522,6,30,N02,38,0.01,5,0,Bronze,fake_email@corporate.co,F,Norte
34215065,9,55,L02,28,4349.4,5,0,Prata,fake_email@corporate.co,F,Leste
34215936,10,35,L01,52,0.01,4,0,Bronze,fake_email@corporate.co,M,Leste
34216517,8,30,N01,23,0.01,5,0,Bronze,fake_email@corporate.co,F,Norte
34218323,5,51,N03,32,0.01,8,1,Bronze,fake_email@corporate.co,F,Norte
34219842,11,39,CO02,2,6000,5,1,Ouro,fake_email@corporate.co,F,Centro-Oeste
34220603,5,66,L01,4,6000.01,5,0,Ouro,fake_email@corporate.co,M,Leste
34221537,9,48,CO02,34,50,10,0,Prata,fake_email@corporate.co,F,Centro-Oeste
34222746,3,61,N02,12,9083.82,7,0,Ouro,fake_email@corporate.co,M,Norte
34224129,7,31,CO02,51,0.01,5,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
34224803,5,38,L02,19,3000,8,1,Prata,fake_email@corporate.co,F,Leste
34225060,16,41,L01,52,0.01,5,1,Bronze,fake_email@corporate.co,F,Leste
34225478,8,39,L01,27,0.01,4,1,Bronze,fake_email@corporate.co,F,Leste
34225923,5,46,N01,35,0.01,8,1,Bronze,fake_email@corporate.co,F,Norte
34231877,7,66,L01,19,15000,4,0,Ouro,fake_email@corporate.co,F,Leste
34234574,11,75,S03,52,9000,5,1,Ouro,fake_email@corporate.co,F,Sul
34234876,,39,CO02,33,2000,1,0,Prata,fake_email@corporate.co,F,Centro-Oeste
34235368,14,48,CO02,52,1300,11,0,Prata,fake_email@corporate.co,F,Centro-Oeste
34236267,4,50,N03,38,0.01,5,0,Bronze,fake_email@corporate.co,F,Norte
34237085,18,52,N03,14,2500,3,0,Prata,fake_email@corporate.co,U,Norte
34237891,7,68,CO01,8,24000,2,0,Platino,fake_email@corporate.co,M,Centro-Oeste
34238880,11,54,CO02,5,0.01,9,0,Bronze,fake_email@corporate.co,M,Centro-Oeste
34239290,7,33,L01,21,0.01,8,0,Bronze,fake_email@corporate.co,F,Leste
34240175,9,55,CO02,34,0.01,5,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
34245142,13,46,L01,3,0.01,6,0,Bronze,fake_email@corporate.co,F,Leste
34248486,13,73,L01,27,12106.69,30,0,Ouro,fake_email@corporate.co,U,Leste
34249245,3,73,L01,14,20566.07,3,0,Platino,fake_email@corporate.co,U,Leste
34250642,10,52,N02,51,0.01,5,0,Bronze,fake_email@corporate.co,F,Norte
34252220,6,35,CO02,37,0.01,4,0,Bronze,fake_email@corporate.co,M,Centro-Oeste
34252459,7,65,CO03,,1000,9,0,Prata,fake_email@corporate.co,F,Centro-Oeste
34254176,8,59,CO02,33,0.01,5,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
34255008,13,60,CO01,22,0.01,17,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
34255741,,20,L01,10,6000,2,1,Ouro,fake_email@corporate.co,F,Leste
34255873,6,65,L02,6,6000,14,0,Ouro,fake_email@corporate.co,F,Leste
34257108,10,57,CO02,28,614.12,5,0,Prata,fake_email@corporate.co,M,Centro-Oeste
34257795,8,77,L02,34,71000,6,0,Platino,fake_email@corporate.co,F,Leste
34258139,10,72,L02,35,5000,1,0,Prata,fake_email@corporate.co,F,Leste
34262403,4,68,N03,24,50000,4,0,Platino,fake_email@corporate.co,F,Norte
34262896,6,58,CO01,17,6000,4,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
34264198,11,66,CO04,16,6105.32,9,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
34265550,6,35,CO01,49,0.01,4,1,Bronze,fake_email@corporate.co,M,Centro-Oeste
34266000,10,77,N03,51,4000,2,0,Prata,fake_email@corporate.co,F,Norte
34270317,7,64,CO02,50,12050,8,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
34271674,14,31,N02,28,0.01,5,1,Bronze,fake_email@corporate.co,F,Norte
34273030,,65,L01,1,4884.25,8,0,Prata,fake_email@corporate.co,M,Leste
34274282,9,37,CO01,22,0.01,5,0,Bronze,fake_email@corporate.co,M,Centro-Oeste
34274851,13,44,L01,21,2000,1,1,Prata,fake_email@corporate.co,F,Leste
34275491,8,31,L01,38,1300,1,1,Prata,fake_email@corporate.co,F,Leste
34277176,9,58,CO02,34,0.01,7,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
34277621,,30,O,53,8700,2,1,Ouro,fake_email@corporate.co,F,Oeste
34278989,5,49,CO03,,20000,4,0,Ouro,fake_email@corporate.co,M,Centro-Oeste
34279268,6,34,CO01,,900,11,1,Prata,fake_email@corporate.co,F,Centro-Oeste
34279560,15,49,L01,1,3000,11,0,Prata,fake_email@corporate.co,F,Leste
34279829,12,73,N03,53,3000,8,0,Prata,fake_email@corporate.co,U,Norte
34283125,10,56,N02,14,4599.05,5,1,Prata,fake_email@corporate.co,F,Norte
34284636,15,22,L01,27,6000,2,1,Ouro,fake_email@corporate.co,F,Leste
34285101,13,66,N03,38,1200,1,1,Prata,fake_email@corporate.co,F,Norte
34285160,10,40,O,38,0.01,9,1,Bronze,fake_email@corporate.co,U,Oeste
34286515,9,62,CO04,35,3000,20,0,Prata,fake_email@corporate.co,U,Centro-Oeste
34288038,11,58,N02,51,0.01,11,1,Bronze,fake_email@corporate.co,F,Norte
34291284,9,63,S02,17,10000,3,1,Ouro,fake_email@corporate.co,F,Sul
34291594,10,49,N03,53,3000,4,0,Prata,fake_email@corporate.co,F,Norte
34291888,8,52,L01,21,0.01,8,0,Bronze,fake_email@corporate.co,F,Leste
34292000,8,44,N02,35,0.01,5,0,Bronze,fake_email@corporate.co,U,Norte
34292205,6,47,L01,25,20425.61,3,0,Platino,fake_email@corporate.co,F,Leste
34292477,9,71,CO02,22,5000,14,1,Prata,fake_email@corporate.co,F,Centro-Oeste
34294399,12,53,O,6,1000,4,0,Prata,fake_email@corporate.co,U,Oeste
34295476,10,52,L02,47,2250,1,0,Prata,fake_email@corporate.co,M,Leste
34296286,3,65,L01,12,6000,6,0,Ouro,fake_email@corporate.co,F,Leste
34296650,8,38,CO01,52,0.01,4,1,Bronze,fake_email@corporate.co,F,Centro-Oeste
34297916,10,65,L01,40,12107.64,6,0,Ouro,fake_email@corporate.co,M,Leste
